enrollee_id,city_development_index,education_level,experience,company_size,last_new_job,training_hours,no_company_info,gender_Male,gender_Other,gender_Unknown,relevent_experience_No relevent experience,enrolled_university_Part time course,enrolled_university_no_enrollment,enrolled_university_unknown,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,probability,risk,expected_value,recommended_action,top_reasons
3344,0.92,3,4,3,1,84,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.07777984,Low,-333.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 3 (lowers risk)
3328,0.92,3,9,4,5,27,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2957814,Low,2937.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 4 (lowers risk)
26818,0.939,4,18,7,1,60,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.06485488,Low,-527.0,Monitor quarterly (no action needed),City development level = 0.939 (lowers risk); Years of experience = 18 (lowers risk); Company size = 7 (lowers risk)
26485,0.92,1,6,0,1,34,1,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.12139199,Low,321.0,Monitor quarterly (no action needed),Education level = 1 (lowers risk); City development level = 0.92 (lowers risk); Time since last job change = 1 (INCREASES risk)
28372,0.92,3,1,0,0,86,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8052753,High,10579.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Training hours completed = 86 (lowers risk); Years of experience = 1 (INCREASES risk)
17687,0.92,3,6,4,1,30,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1411072,Low,617.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 4 (lowers risk)
20040,0.645,3,7,4,5,19,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.13305442,Low,496.0,Monitor quarterly (no action needed),City development level = 0.645 (lowers risk); Company size = 4 (lowers risk); Training hours completed = 19 (INCREASES risk)
21751,0.887,4,8,0,2,88,1,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.57328886,Medium,7099.0,Invite to advanced training / career coaching,No company info (likely unemployed) = 1 (INCREASES risk); Training hours completed = 88 (lowers risk); City development level = 0.887 (lowers risk)
20861,0.895,0,2,0,0,83,1,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.09672249,Low,-49.0,Monitor quarterly (no action needed),City development level = 0.895 (lowers risk); Education level = 0 (lowers risk); Gender: Other = True (INCREASES risk)
18398,0.624,3,10,7,1,10,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.87044054,High,11557.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Training hours completed = 10 (INCREASES risk); Company size = 7 (lowers risk)
4009,0.802,3,4,0,0,134,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.89793974,High,11969.0,Personal outreach + mentorship (likely between jobs),Training hours completed = 134 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); City development level = 0.802 (lowers risk)
2051,0.624,3,11,8,1,41,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7515637,High,9773.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Training hours completed = 41 (lowers risk); Company size = 8 (lowers risk)
18784,0.91,4,11,7,5,90,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.48704726,Medium,5806.0,Invite to advanced training / career coaching,City development level = 0.91 (lowers risk); Time since last job change = 5 (INCREASES risk); Employer: NGO = True (INCREASES risk)
8441,0.92,2,2,1,2,12,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.20229447,Low,1534.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Education level = 2 (lowers risk); Years of experience = 2 (INCREASES risk)
24085,0.624,4,3,2,1,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.9414862,High,12622.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Years of experience = 3 (INCREASES risk); Company size = 2 (INCREASES risk)
4658,0.866,3,21,0,5,104,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.19913208,Low,1487.0,Monitor quarterly (no action needed),City development level = 0.866 (lowers risk); Years of experience = 21 (lowers risk); Company size = 0 (INCREASES risk)
25399,0.92,4,5,2,1,104,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.21206565,Low,1681.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Time since last job change = 1 (lowers risk)
20785,0.939,2,3,3,1,30,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.211197,Low,1668.0,Monitor quarterly (no action needed),City development level = 0.939 (lowers risk); Employer: Public sector = True (INCREASES risk); Company size = 3 (lowers risk)
2288,0.913,4,13,3,2,72,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1269732,Low,405.0,Monitor quarterly (no action needed),City development level = 0.913 (lowers risk); Company size = 3 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
12287,0.92,3,21,6,1,28,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.20711,Low,1607.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 6 (lowers risk)
3615,0.913,2,8,4,1,116,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.07802883,Low,-330.0,Monitor quarterly (no action needed),City development level = 0.913 (lowers risk); Education level = 2 (lowers risk); Company size = 4 (lowers risk)
15631,0.897,4,0,0,2,50,1,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.30506465,Low,3076.0,Monitor quarterly (no action needed),City development level = 0.897 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk)
18148,0.92,3,2,0,1,43,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9081108,High,12122.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Education level = 3 (INCREASES risk)
6518,0.848,3,3,1,1,28,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.20773527,Low,1616.0,Monitor quarterly (no action needed),City development level = 0.848 (lowers risk); Company size = 1 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
18087,0.836,3,21,0,5,83,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.26753744,Low,2513.0,Monitor quarterly (no action needed),City development level = 0.836 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); Years of experience = 21 (lowers risk)
24724,0.843,3,1,0,0,40,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.532246,Medium,6484.0,Invite to advanced training / career coaching,City development level = 0.843 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); Time since last job change = 0 (lowers risk)
11732,0.939,5,11,1,1,133,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.021720868,Low,-1174.0,Monitor quarterly (no action needed),City development level = 0.939 (lowers risk); Training hours completed = 133 (lowers risk); Company size = 1 (lowers risk)
10612,0.624,4,8,0,1,25,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8249152,High,10874.0,Personal outreach + mentorship (likely between jobs),City development level = 0.624 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk)
4101,0.855,4,10,0,1,41,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.23010832,Low,1952.0,Monitor quarterly (no action needed),City development level = 0.855 (lowers risk); Education level = 4 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk)
28674,0.92,3,21,3,5,33,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.10942906,Low,141.0,Monitor quarterly (no action needed),Major: Humanities = True (lowers risk); Company size = 3 (lowers risk); Years of experience = 21 (lowers risk)
25403,0.92,3,2,4,1,168,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.08826628,Low,-176.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Company size = 4 (lowers risk); Training hours completed = 168 (lowers risk)
11378,0.762,3,4,0,0,51,1,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8619325,High,11429.0,Personal outreach + mentorship (likely between jobs),Company size = 0 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); Education level = 3 (INCREASES risk)
26830,0.92,3,2,8,1,80,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.18681893,Low,1302.0,Monitor quarterly (no action needed),Company size = 8 (lowers risk); City development level = 0.92 (lowers risk); Years of experience = 2 (INCREASES risk)
13535,0.754,3,10,0,1,8,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9081579,High,12122.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Not enrolled in a university program = False (INCREASES risk)
29053,0.92,4,3,0,3,31,1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.90776074,High,12116.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); City development level = 0.92 (INCREASES risk)
20454,0.624,3,2,0,1,30,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.78945714,High,10342.0,Personal outreach + mentorship (likely between jobs),City development level = 0.624 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); Training hours completed = 30 (lowers risk)
14413,0.903,4,9,1,5,100,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.10535616,Low,80.0,Monitor quarterly (no action needed),City development level = 0.903 (lowers risk); Training hours completed = 100 (lowers risk); Major: Humanities = True (lowers risk)
7299,0.836,1,1,0,0,17,1,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.1051161,Low,77.0,Monitor quarterly (no action needed),Education level = 1 (lowers risk); City development level = 0.836 (lowers risk); Years of experience = 1 (INCREASES risk)
19450,0.855,3,3,4,1,20,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.119509295,Low,293.0,Monitor quarterly (no action needed),City development level = 0.855 (lowers risk); Training hours completed = 20 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
16465,0.924,4,19,0,1,23,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.02716756,Low,-1092.0,Monitor quarterly (no action needed),City development level = 0.924 (lowers risk); Years of experience = 19 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
27690,0.92,3,10,4,2,13,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.19399795,Low,1410.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 4 (lowers risk)
11523,0.887,3,9,4,1,144,0,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.22518548,Low,1878.0,Monitor quarterly (no action needed),Training hours completed = 144 (lowers risk); relevent_experience_No relevent experience = True (INCREASES risk); Years of experience = 9 (lowers risk)
5609,0.624,3,0,2,1,26,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.9317643,High,12476.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Years of experience = 0 (INCREASES risk); No company info (likely unemployed) = 0 (lowers risk)
25434,0.91,2,19,4,1,17,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.25564998,Low,2335.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Years of experience = 19 (INCREASES risk)
22537,0.884,4,7,5,1,23,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.26727492,Low,2509.0,Monitor quarterly (no action needed),City development level = 0.884 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 5 (lowers risk)
18231,0.92,3,4,1,1,78,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2660071,Low,2490.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 1 (lowers risk)
8806,0.92,3,0,0,0,22,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.81085145,High,10663.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Time since last job change = 0 (lowers risk); Company size = 0 (INCREASES risk)
19915,0.624,4,10,5,2,264,0,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6339161,High,8009.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Training hours completed = 264 (lowers risk); Company size = 5 (lowers risk)
6298,0.92,4,21,3,5,132,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.11993717,Low,299.0,Monitor quarterly (no action needed),Training hours completed = 132 (lowers risk); City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
17408,0.924,4,21,3,2,12,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.041174468,Low,-882.0,Monitor quarterly (no action needed),City development level = 0.924 (lowers risk); Years of experience = 21 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
14661,0.624,4,5,0,0,51,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8285838,High,10929.0,Personal outreach + mentorship (likely between jobs),City development level = 0.624 (INCREASES risk); Time since last job change = 0 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk)
28241,0.92,3,21,3,5,77,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.037247207,Low,-941.0,Monitor quarterly (no action needed),Employer: Funded startup = True (lowers risk); Time since last job change = 5 (lowers risk); Company size = 3 (lowers risk)
16556,0.91,3,5,4,1,88,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.06003384,Low,-599.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Company size = 4 (lowers risk); Training hours completed = 88 (lowers risk)
9798,0.91,4,18,0,5,55,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.48681962,Medium,5802.0,Invite to advanced training / career coaching,City development level = 0.91 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); relevent_experience_No relevent experience = True (INCREASES risk)
4966,0.884,1,4,0,0,97,1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.011856969,Low,-1322.0,Monitor quarterly (no action needed),Education level = 1 (lowers risk); City development level = 0.884 (lowers risk); Time since last job change = 0 (lowers risk)
11270,0.762,4,9,8,1,67,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.26365605,Low,2455.0,Monitor quarterly (no action needed),Company size = 8 (lowers risk); City development level = 0.762 (INCREASES risk); Training hours completed = 67 (lowers risk)
10182,0.92,3,5,5,2,60,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2872169,Low,2808.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 5 (lowers risk)
33003,0.91,3,15,3,1,7,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.08841417,Low,-174.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Company size = 3 (lowers risk); gender_Unknown = True (lowers risk)
4985,0.91,4,4,0,1,184,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.42638162,Medium,4896.0,Invite to advanced training / career coaching,City development level = 0.91 (lowers risk); Training hours completed = 184 (lowers risk); Company size = 0 (INCREASES risk)
11351,0.92,3,14,0,1,22,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.25443283,Low,2316.0,Monitor quarterly (no action needed),No company info (likely unemployed) = 0 (lowers risk); City development level = 0.92 (lowers risk); Employer: Pvt Ltd = True (lowers risk)
16236,0.763,4,11,1,5,55,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.3078887,Low,3118.0,Monitor quarterly (no action needed),Company size = 1 (lowers risk); Education level = 4 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
6842,0.624,4,3,1,0,25,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.77018934,High,10053.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Training hours completed = 25 (lowers risk); Company size = 1 (lowers risk)
28686,0.92,3,15,0,3,40,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.27085212,Low,2563.0,Monitor quarterly (no action needed),No company info (likely unemployed) = 0 (lowers risk); City development level = 0.92 (lowers risk); Employer: Pvt Ltd = True (lowers risk)
14738,0.903,3,4,7,0,56,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.18474329,Low,1271.0,Monitor quarterly (no action needed),City development level = 0.903 (lowers risk); Time since last job change = 0 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
6632,0.939,3,15,7,5,105,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.16221967,Low,933.0,Monitor quarterly (no action needed),City development level = 0.939 (lowers risk); Training hours completed = 105 (lowers risk); Employer: Public sector = True (INCREASES risk)
29174,0.897,4,21,0,1,90,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.12328501,Low,349.0,Monitor quarterly (no action needed),City development level = 0.897 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk)
13669,0.887,2,1,0,1,31,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.74551314,High,9683.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Education level = 2 (lowers risk); Years of experience = 1 (INCREASES risk)
9308,0.878,4,11,4,1,6,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.13667375,Low,550.0,Monitor quarterly (no action needed),City development level = 0.878 (lowers risk); Company size = 4 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
29631,0.91,3,17,3,5,21,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.24857669,Low,2229.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 3 (lowers risk)
20445,0.804,3,6,7,1,94,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2550667,Low,2326.0,Monitor quarterly (no action needed),City development level = 0.804 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Years of experience = 6 (INCREASES risk)
25725,0.92,4,6,8,1,9,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0.25656047,Low,2348.0,Monitor quarterly (no action needed),Employer: Public sector = True (INCREASES risk); Company size = 8 (lowers risk); City development level = 0.92 (lowers risk)
190,0.92,2,3,0,1,38,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.3059971,Low,3090.0,Monitor quarterly (no action needed),Education level = 2 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk)
11318,0.92,4,10,4,1,8,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.07881001,Low,-318.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Years of experience = 10 (lowers risk)
16576,0.8270000000000001,3,2,2,1,246,0,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.34431443,Low,3665.0,Monitor quarterly (no action needed),City development level = 0.8270000000000001 (lowers risk); Training hours completed = 246 (lowers risk); relevent_experience_No relevent experience = True (INCREASES risk)
21877,0.887,4,13,3,2,83,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0978602,Low,-32.0,Monitor quarterly (no action needed),City development level = 0.887 (lowers risk); Training hours completed = 83 (lowers risk); Company size = 3 (lowers risk)
5846,0.926,3,21,0,5,92,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.15646504,Low,847.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); Years of experience = 21 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk)
20234,0.926,0,8,0,1,86,1,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.025748758,Low,-1114.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); enrolled_university_unknown = True (lowers risk); Education level = 0 (lowers risk)
21600,0.624,3,12,1,1,47,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.70554304,High,9083.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Company size = 1 (lowers risk); Employer: Funded startup = True (lowers risk)
20368,0.624,3,2,3,2,316,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7477006,High,9716.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Training hours completed = 316 (lowers risk); Time since last job change = 2 (INCREASES risk)
6142,0.939,5,21,5,5,38,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.05358421,Low,-696.0,Monitor quarterly (no action needed),City development level = 0.939 (lowers risk); Years of experience = 21 (lowers risk); Training hours completed = 38 (lowers risk)
26855,0.897,4,3,0,1,32,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5599375,Medium,6899.0,Invite to advanced training / career coaching,City development level = 0.897 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); relevent_experience_No relevent experience = True (INCREASES risk)
13206,0.92,3,3,0,1,11,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5052767,Medium,6079.0,Invite to advanced training / career coaching,City development level = 0.92 (lowers risk); Employer: Pvt Ltd = True (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
8347,0.92,2,21,0,5,22,1,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.7699011,High,10049.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Education level = 2 (lowers risk); Training hours completed = 22 (INCREASES risk)
4001,0.92,3,21,0,5,111,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.7291996,High,9438.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Years of experience = 21 (lowers risk)
13252,0.698,2,11,2,1,32,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.27072588,Low,2561.0,Monitor quarterly (no action needed),Years of experience = 11 (INCREASES risk); Company size = 2 (lowers risk); enrolled_university_Part time course = True (lowers risk)
5267,0.794,3,11,8,2,17,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.097778246,Low,-33.0,Monitor quarterly (no action needed),City development level = 0.794 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 8 (lowers risk)
2571,0.897,3,5,8,1,11,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.12842087,Low,426.0,Monitor quarterly (no action needed),City development level = 0.897 (lowers risk); Time since last job change = 1 (lowers risk); Company size = 8 (lowers risk)
17942,0.855,3,8,3,2,66,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.29937088,Low,2991.0,Monitor quarterly (no action needed),City development level = 0.855 (lowers risk); Training hours completed = 66 (lowers risk); Company size = 3 (lowers risk)
5926,0.903,4,21,3,5,12,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.06273666,Low,-559.0,Monitor quarterly (no action needed),Employer: Funded startup = True (lowers risk); Years of experience = 21 (lowers risk); City development level = 0.903 (lowers risk)
14742,0.624,4,0,1,2,152,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.8554489,High,11332.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Years of experience = 0 (INCREASES risk); No company info (likely unemployed) = 0 (lowers risk)
13164,0.897,4,16,4,2,72,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0457633,Low,-814.0,Monitor quarterly (no action needed),City development level = 0.897 (lowers risk); Years of experience = 16 (lowers risk); Training hours completed = 72 (lowers risk)
23179,0.92,3,21,6,5,32,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.22264996,Low,1840.0,Monitor quarterly (no action needed),No company info (likely unemployed) = 0 (lowers risk); City development level = 0.92 (lowers risk); Company size = 6 (lowers risk)
8928,0.92,3,18,2,2,110,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.16690658,Low,1004.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Years of experience = 18 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
30452,0.848,3,9,1,5,8,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.17647056,Low,1147.0,Monitor quarterly (no action needed),City development level = 0.848 (lowers risk); Company size = 1 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
13500,0.55,3,6,5,1,62,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.74883455,High,9733.0,Salary review / growth plan conversation,City development level = 0.55 (INCREASES risk); Company size = 5 (lowers risk); Training hours completed = 62 (INCREASES risk)
25952,0.915,3,21,4,2,23,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.17428781,Low,1114.0,Monitor quarterly (no action needed),City development level = 0.915 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 4 (lowers risk)
12943,0.92,3,7,8,4,50,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.41746905,Medium,4762.0,Invite to advanced training / career coaching,City development level = 0.92 (lowers risk); Training hours completed = 50 (INCREASES risk); No company info (likely unemployed) = 0 (lowers risk)
20652,0.698,5,10,0,1,74,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.64888746,High,8233.0,Personal outreach + mentorship (likely between jobs),Company size = 0 (INCREASES risk); City development level = 0.698 (INCREASES risk); Education level = 5 (lowers risk)
